%Time [yyyymmddhh] WL [m]	
199005271800	0.00
199005272100	0.00
199005280000	0.00
199005280300	0.00
199005280600	0.00
199005280900	0.00
199005281200	0.00
199005281500	0.00
199005281800	0.00
199005282100	0.00
199005290000	0.00
199005290300	0.00
199005290600	0.00
199005290900	0.00
199005291200	0.00
199005291500	0.00
199005291800	0.00
199005292100	0.00
199005300000	0.00
199005300300	0.00
199005300600	0.00
199005300900	0.00
199005301200	0.00
199005301500	0.00
199005301800	0.00
199005302100	0.00
199005310000	0.00
199005310300	0.00
199005310600	0.00
199005310900	0.00
199005311200	0.00
199005311500	0.00
199005311800	0.00
199005312100	0.00
199006010000	0.00
199006010300	0.00
199006010600	0.00
199006010900	0.00
199006011200	0.00
199006011500	0.00
199006011800	0.00
199006012100	0.00
199006020000	0.00
199006020300	0.00
199006020600	0.00
199006020900	0.00
199006021200	0.00
199006021500	0.00
199006021800	0.00
199006022100	0.00
199006030000	0.00
199006030300	0.00
199006030600	0.00
199006030900	0.00
199006031200	0.00
199006031500	0.00
199006031800	0.00
199006032100	0.00
199006040000	0.00
199006040300	0.00
199006040600	0.00
199006040900	0.00
199006041200	0.00
199006041500	0.00
199006041800	0.00
199006042100	0.00
199006050000	0.00
199006050300	0.00
199006050600	0.00
199006050900	0.00
199006051200	0.00
199006051500	0.00
199006051800	0.00
199006052100	0.00
199006060000	0.00
199006060300	0.00
199006060600	0.00
199006060900	0.00
199006061200	0.00
199006061500	0.00
199006061800	0.00
199006062100	0.00
199006070000	0.00
199006070300	0.00
199006070600	0.00
199006070900	0.00
199006071200	0.00
199006071500	0.00
199006071800	0.00
199006072100	0.00
199006080000	0.00
199006080300	0.00
199006080600	0.00
199006080900	0.00
199006081200	0.00
199006081500	0.00
199006081800	0.00
199006082100	0.00
199006090000	0.00
199006090300	0.00
199006090600	0.00
199006090900	0.00
199006091200	0.00
199006091500	0.00
199006091800	0.00
199006092100	0.00
199006100000	0.00
199006100300	0.00
199006100600	0.00
199006100900	0.00
199006101200	0.00
199006101500	0.00
199006101800	0.00
199006102100	0.00
199006110000	0.00
199006110300	0.00
199006110600	0.00
199006110900	0.00
199006111200	0.00
199006111500	0.00
199006111800	0.00
199006112100	0.00
199006120000	0.00
199006120300	0.00
199006120600	0.00
199006120900	0.00
199006121200	0.00
199006121500	0.00
199006121800	0.00
199006122100	0.00
199006130000	0.00
199006130300	0.00
199006130600	0.00
199006130900	0.00
199006131200	0.00
199006131500	0.00
199006131800	0.00
199006132100	0.00
199006140000	0.00
199006140300	0.00
199006140600	0.00
199006140900	0.00
199006141200	0.00
199006141500	0.00
199006141800	0.00
199006142100	0.00
199006150000	0.02
199006150300	0.01
199006150600	0.00
199006150900	0.00
199006151200	0.00
199006151500	0.00
199006151800	0.00
199006152100	0.00
199006160000	0.00
199006160300	0.00
199006160600	0.00
199006160900	0.00
199006161200	0.00
199006161500	0.00
199006161800	0.00
199006162100	0.00
199006170000	0.00
199006170300	0.00
199006170600	0.00
199006170900	0.00
199006171200	0.00
199006171500	0.00
199006171800	0.00
199006172100	0.00
199006180000	0.00
199006180300	0.00
199006180600	0.00
199006180900	0.00
199006181200	0.00
199006181500	0.00
199006181800	0.00
199006182100	0.00
199006190000	0.00
199006190300	0.00
199006190600	0.00
199006190900	0.00
199006191200	0.00
199006191500	0.00
199006191800	0.00
199006192100	0.00
199006200000	0.00
199006200300	0.00
199006200600	0.00
199006200900	0.00
199006201200	0.00
199006201500	0.00
199006201800	0.00
199006202100	0.00
199006210000	0.00
199006210300	0.00
199006210600	0.00
199006210900	0.00
199006211200	0.00
199006211500	0.00
199006211800	0.00
199006212100	0.00
199006220000	0.00
199006220300	0.00
199006220600	0.00
199006220900	0.00
199006221200	0.00
199006221500	0.00
199006221800	0.00
199006222100	0.00
199006230000	0.00
199006230300	0.00
199006230600	0.00
199006230900	0.00
199006231200	0.00
199006231500	0.00
199006231800	0.00
199006232100	0.00
199006240000	0.00
199006240300	0.00
199006240600	0.00
199006240900	0.00
199006241200	0.00
199006241500	0.00
199006241800	0.00
199006242100	0.00
199006250000	0.00
199006250300	0.00
199006250600	0.00
199006250900	0.00
199006251200	0.00
199006251500	0.00
199006251800	0.00
199006252100	0.00
199006260000	0.00
199006260300	0.00
199006260600	0.00
199006260900	0.00
199006261200	0.00
199006261500	0.00
199006261800	0.00
199006262100	0.00
199006270000	0.00
199006270300	0.00
199006270600	0.00
199006270900	0.00
199006271200	0.00
199006271500	0.00
199006271800	0.00
199006272100	0.00
199006280000	0.00
199006280300	0.00
199006280600	0.00
199006280900	0.00
199006281200	0.00
199006281500	0.00
199006281800	0.00
199006282100	0.00
199006290000	0.00
199006290300	0.00
199006290600	0.00
199006290900	0.00
199006291200	0.00
199006291500	0.00
199006291800	0.00
199006292100	0.00
199006300000	0.00
199006300300	0.00
199006300600	0.00
199006300900	0.00
199006301200	0.00
199006301500	0.00
199006301800	0.00
199006302100	0.00
199007010000	0.00
199007010300	0.00
199007010600	0.00
199007010900	0.00
199007011200	0.00
199007011500	0.00
199007011800	0.00
199007012100	0.00
199007020000	0.00
199007020300	0.00
199007020600	0.00
199007020900	0.00
199007021200	0.00
199007021500	0.00
199007021800	0.00
199007022100	0.00
199007030000	0.00
199007030300	0.00
199007030600	0.00
199007030900	0.00
199007031200	0.00
199007031500	0.00
199007031800	0.00
199007032100	0.00
199007040000	0.00
199007040300	0.00
199007040600	0.00
199007040900	0.00
199007041200	0.00
199007041500	0.00
199007041800	0.00
199007042100	0.00
199007050000	0.00
199007050300	0.00
199007050600	0.00
199007050900	0.00
199007051200	0.00
199007051500	0.00
199007051800	0.00
199007052100	0.00
199007060000	0.00
199007060300	0.00
199007060600	0.00
199007060900	0.00
199007061200	0.00
199007061500	0.00
199007061800	0.00
199007062100	0.00
199007070000	0.01
199007070300	0.01
199007070600	0.01
199007070900	0.01
199007071200	0.01
199007071500	0.02
199007071800	0.01
199007072100	0.02
199007080000	0.02
199007080300	0.00
199007080600	0.00
199007080900	0.00
199007081200	0.00
199007081500	0.00
199007081800	0.00
199007082100	0.00
199007090000	0.00
199007090300	0.00
199007090600	0.00
199007090900	0.00
199007091200	0.00
199007091500	0.00
199007091800	0.00
199007092100	0.00
199007100000	0.00
199007100300	0.00
199007100600	0.00
199007100900	0.00
